DateTime,Junction,Vehicles,ID,Hour,Weekday
2016-11-02 04:00:00,1,37,20161102041,4,2
2016-11-02 05:00:00,1,31,20161102051,5,2
2016-11-02 06:00:00,1,32,20161102061,6,2
2016-11-02 07:00:00,1,38,20161102071,7,2
2016-11-02 08:00:00,1,43,20161102081,8,2
2016-11-02 09:00:00,1,47,20161102091,9,2
2016-11-02 10:00:00,1,57,20161102101,10,2
2016-11-02 11:00:00,1,68,20161102111,11,2
2016-11-02 12:00:00,1,66,20161102121,12,2
2016-11-02 13:00:00,1,67,20161102131,13,2
2016-11-02 14:00:00,1,72,20161102141,14,2
2016-11-02 15:00:00,1,68,20161102151,15,2
2016-11-02 16:00:00,1,66,20161102161,16,2
2016-11-02 17:00:00,1,65,20161102171,17,2
2016-11-02 18:00:00,1,69,20161102181,18,2
2016-11-02 19:00:00,1,73,20161102191,19,2
2016-11-02 20:00:00,1,69,20161102201,20,2
2016-11-02 21:00:00,1,69,20161102211,21,2
2016-11-02 22:00:00,1,67,20161102221,22,2
2016-11-02 23:00:00,1,66,20161102231,23,2
2016-11-03 00:00:00,1,57,20161103001,0,3
2016-11-03 01:00:00,1,47,20161103011,1,3
2016-11-03 02:00:00,1,44,20161103021,2,3
2016-11-03 03:00:00,1,44,20161103031,3,3
2016-11-03 04:00:00,1,31,20161103041,4,3
2016-11-03 05:00:00,1,32,20161103051,5,3
2016-11-03 06:00:00,1,32,20161103061,6,3
2016-11-03 07:00:00,1,36,20161103071,7,3
2016-11-03 08:00:00,1,42,20161103081,8,3
2016-11-03 09:00:00,1,45,20161103091,9,3
2016-11-03 10:00:00,1,64,20161103101,10,3
2016-11-03 11:00:00,1,76,20161103111,11,3
2016-11-03 12:00:00,1,76,20161103121,12,3
2016-11-03 13:00:00,1,65,20161103131,13,3
2016-11-03 14:00:00,1,77,20161103141,14,3
2016-11-03 15:00:00,1,73,20161103151,15,3
2016-11-03 16:00:00,1,73,20161103161,16,3
2016-11-03 17:00:00,1,71,20161103171,17,3
2016-11-03 18:00:00,1,75,20161103181,18,3
2016-11-03 19:00:00,1,74,20161103191,19,3
2016-11-03 20:00:00,1,75,20161103201,20,3
2016-11-03 21:00:00,1,72,20161103211,21,3
2016-11-03 22:00:00,1,69,20161103221,22,3
2016-11-03 23:00:00,1,65,20161103231,23,3
2016-11-04 00:00:00,1,61,20161104001,0,4
2016-11-04 01:00:00,1,51,20161104011,1,4
2016-11-04 02:00:00,1,45,20161104021,2,4
2016-11-04 03:00:00,1,39,20161104031,3,4
2016-11-04 04:00:00,1,34,20161104041,4,4
2016-11-04 05:00:00,1,32,20161104051,5,4
2016-11-04 06:00:00,1,33,20161104061,6,4
2016-11-04 07:00:00,1,42,20161104071,7,4
2016-11-04 08:00:00,1,38,20161104081,8,4
2016-11-04 09:00:00,1,47,20161104091,9,4
2016-11-04 10:00:00,1,56,20161104101,10,4
2016-11-04 11:00:00,1,61,20161104111,11,4
2016-11-04 12:00:00,1,63,20161104121,12,4
2016-11-04 13:00:00,1,56,20161104131,13,4
2016-11-04 14:00:00,1,59,20161104141,14,4
2016-11-04 15:00:00,1,73,20161104151,15,4
2016-11-04 16:00:00,1,62,20161104161,16,4
2016-11-04 17:00:00,1,60,20161104171,17,4
2016-11-04 18:00:00,1,64,20161104181,18,4
2016-11-04 19:00:00,1,65,20161104191,19,4
2016-11-04 20:00:00,1,64,20161104201,20,4
2016-11-04 21:00:00,1,65,20161104211,21,4
2016-11-04 22:00:00,1,65,20161104221,22,4
2016-11-04 23:00:00,1,58,20161104231,23,4
2016-11-05 00:00:00,1,52,20161105001,0,5
2016-11-05 01:00:00,1,48,20161105011,1,5
2016-11-05 02:00:00,1,35,20161105021,2,5
2016-11-05 03:00:00,1,32,20161105031,3,5
2016-11-05 04:00:00,1,30,20161105041,4,5
2016-11-05 05:00:00,1,25,20161105051,5,5
2016-11-05 06:00:00,1,26,20161105061,6,5
2016-11-05 07:00:00,1,27,20161105071,7,5
2016-11-05 08:00:00,1,31,20161105081,8,5
2016-11-05 09:00:00,1,36,20161105091,9,5
2016-11-05 10:00:00,1,37,20161105101,10,5
2016-11-05 11:00:00,1,43,20161105111,11,5
2016-11-05 12:00:00,1,41,20161105121,12,5
2016-11-05 13:00:00,1,39,20161105131,13,5
2016-11-05 14:00:00,1,42,20161105141,14,5
2016-11-05 15:00:00,1,40,20161105151,15,5
2016-11-05 16:00:00,1,42,20161105161,16,5
2016-11-05 17:00:00,1,45,20161105171,17,5
2016-11-05 18:00:00,1,48,20161105181,18,5
2016-11-05 19:00:00,1,54,20161105191,19,5
2016-11-05 20:00:00,1,47,20161105201,20,5
2016-11-05 21:00:00,1,51,20161105211,21,5
2016-11-05 22:00:00,1,46,20161105221,22,5
2016-11-05 23:00:00,1,48,20161105231,23,5
2016-11-06 00:00:00,1,42,20161106001,0,6
2016-11-06 01:00:00,1,38,20161106011,1,6
2016-11-06 02:00:00,1,34,20161106021,2,6
2016-11-06 03:00:00,1,32,20161106031,3,6
2016-11-06 04:00:00,1,25,20161106041,4,6
2016-11-06 05:00:00,1,25,20161106051,5,6
2016-11-06 06:00:00,1,26,20161106061,6,6
2016-11-06 07:00:00,1,25,20161106071,7,6
2016-11-06 08:00:00,1,30,20161106081,8,6
2016-11-06 09:00:00,1,37,20161106091,9,6
2016-11-06 10:00:00,1,41,20161106101,10,6
2016-11-06 11:00:00,1,39,20161106111,11,6
2016-11-06 12:00:00,1,39,20161106121,12,6
2016-11-06 13:00:00,1,40,20161106131,13,6
2016-11-06 14:00:00,1,36,20161106141,14,6
2016-11-06 15:00:00,1,41,20161106151,15,6
2016-11-06 16:00:00,1,41,20161106161,16,6
2016-11-06 17:00:00,1,45,20161106171,17,6
2016-11-06 18:00:00,1,52,20161106181,18,6
2016-11-06 19:00:00,1,58,20161106191,19,6
2016-11-06 20:00:00,1,56,20161106201,20,6
2016-11-06 21:00:00,1,55,20161106211,21,6
2016-11-06 22:00:00,1,61,20161106221,22,6
2016-11-06 23:00:00,1,53,20161106231,23,6
2016-11-07 00:00:00,1,50,20161107001,0,0
2016-11-07 01:00:00,1,46,20161107011,1,0
2016-11-07 02:00:00,1,40,20161107021,2,0
2016-11-07 03:00:00,1,38,20161107031,3,0
2016-11-07 04:00:00,1,34,20161107041,4,0
2016-11-07 05:00:00,1,30,20161107051,5,0
2016-11-07 06:00:00,1,36,20161107061,6,0
2016-11-07 07:00:00,1,40,20161107071,7,0
2016-11-07 08:00:00,1,44,20161107081,8,0
2016-11-07 09:00:00,1,49,20161107091,9,0
2016-11-07 10:00:00,1,70,20161107101,10,0
2016-11-07 11:00:00,1,73,20161107111,11,0
2016-11-07 12:00:00,1,76,20161107121,12,0
2016-11-07 13:00:00,1,71,20161107131,13,0
2016-11-07 14:00:00,1,79,20161107141,14,0
2016-11-07 15:00:00,1,77,20161107151,15,0
2016-11-07 16:00:00,1,74,20161107161,16,0
2016-11-07 17:00:00,1,72,20161107171,17,0
2016-11-07 18:00:00,1,74,20161107181,18,0
2016-11-07 19:00:00,1,81,20161107191,19,0
2016-11-07 20:00:00,1,78,20161107201,20,0
2016-11-07 21:00:00,1,75,20161107211,21,0
2016-11-07 22:00:00,1,73,20161107221,22,0
2016-11-07 23:00:00,1,68,20161107231,23,0
2016-11-08 00:00:00,1,63,20161108001,0,1
2016-11-08 01:00:00,1,56,20161108011,1,1
2016-11-08 02:00:00,1,56,20161108021,2,1
2016-11-08 03:00:00,1,48,20161108031,3,1
2016-11-08 04:00:00,1,41,20161108041,4,1
2016-11-08 05:00:00,1,38,20161108051,5,1
2016-11-08 06:00:00,1,36,20161108061,6,1
2016-11-08 07:00:00,1,43,20161108071,7,1
2016-11-08 08:00:00,1,46,20161108081,8,1
2016-11-08 09:00:00,1,52,20161108091,9,1
2016-11-08 10:00:00,1,67,20161108101,10,1
2016-11-08 11:00:00,1,69,20161108111,11,1
2016-11-08 12:00:00,1,69,20161108121,12,1
2016-11-08 13:00:00,1,63,20161108131,13,1
2016-11-08 14:00:00,1,76,20161108141,14,1
2016-11-08 15:00:00,1,77,20161108151,15,1
2016-11-08 16:00:00,1,71,20161108161,16,1
2016-11-08 17:00:00,1,70,20161108171,17,1
2016-11-08 18:00:00,1,69,20161108181,18,1
2016-11-08 19:00:00,1,80,20161108191,19,1
2016-11-08 20:00:00,1,75,20161108201,20,1
2016-11-08 21:00:00,1,64,20161108211,21,1
2016-11-08 22:00:00,1,60,20161108221,22,1
2016-11-08 23:00:00,1,62,20161108231,23,1
2016-11-09 00:00:00,1,62,20161109001,0,2
2016-11-09 01:00:00,1,50,20161109011,1,2
2016-11-09 02:00:00,1,50,20161109021,2,2
2016-11-09 03:00:00,1,42,20161109031,3,2
2016-11-09 04:00:00,1,36,20161109041,4,2
2016-11-09 05:00:00,1,31,20161109051,5,2
2016-11-09 06:00:00,1,34,20161109061,6,2
2016-11-09 07:00:00,1,32,20161109071,7,2
2016-11-09 08:00:00,1,36,20161109081,8,2
2016-11-09 09:00:00,1,37,20161109091,9,2
2016-11-09 10:00:00,1,45,20161109101,10,2
2016-11-09 11:00:00,1,52,20161109111,11,2
2016-11-09 12:00:00,1,57,20161109121,12,2
2016-11-09 13:00:00,1,46,20161109131,13,2
2016-11-09 14:00:00,1,60,20161109141,14,2
2016-11-09 15:00:00,1,58,20161109151,15,2
2016-11-09 16:00:00,1,60,20161109161,16,2
2016-11-09 17:00:00,1,58,20161109171,17,2
2016-11-09 18:00:00,1,62,20161109181,18,2
2016-11-09 19:00:00,1,65,20161109191,19,2
2016-11-09 20:00:00,1,62,20161109201,20,2
2016-11-09 21:00:00,1,66,20161109211,21,2
2016-11-09 22:00:00,1,59,20161109221,22,2
2016-11-09 23:00:00,1,57,20161109231,23,2
2016-11-10 00:00:00,1,55,20161110001,0,3
2016-11-10 01:00:00,1,48,20161110011,1,3
2016-11-10 02:00:00,1,49,20161110021,2,3
2016-11-10 03:00:00,1,39,20161110031,3,3
2016-11-10 04:00:00,1,35,20161110041,4,3
2016-11-10 05:00:00,1,32,20161110051,5,3
2016-11-10 06:00:00,1,33,20161110061,6,3
2016-11-10 07:00:00,1,34,20161110071,7,3
2016-11-10 08:00:00,1,37,20161110081,8,3
2016-11-10 09:00:00,1,43,20161110091,9,3
2016-11-10 10:00:00,1,64,20161110101,10,3
2016-11-10 11:00:00,1,65,20161110111,11,3
2016-11-10 12:00:00,1,67,20161110121,12,3
2016-11-10 13:00:00,1,57,20161110131,13,3
2016-11-10 14:00:00,1,70,20161110141,14,3
2016-11-10 15:00:00,1,72,20161110151,15,3
2016-11-10 16:00:00,1,65,20161110161,16,3
2016-11-10 17:00:00,1,64,20161110171,17,3
2016-11-10 18:00:00,1,70,20161110181,18,3
2016-11-10 19:00:00,1,72,20161110191,19,3
2016-11-10 20:00:00,1,68,20161110201,20,3
2016-11-10 21:00:00,1,71,20161110211,21,3
2016-11-10 22:00:00,1,65,20161110221,22,3
2016-11-10 23:00:00,1,64,20161110231,23,3
2016-11-11 00:00:00,1,59,20161111001,0,4
2016-11-11 01:00:00,1,49,20161111011,1,4
2016-11-11 02:00:00,1,52,20161111021,2,4
2016-11-11 03:00:00,1,42,20161111031,3,4
2016-11-11 04:00:00,1,39,20161111041,4,4
2016-11-11 05:00:00,1,33,20161111051,5,4
2016-11-11 06:00:00,1,36,20161111061,6,4
2016-11-11 07:00:00,1,39,20161111071,7,4
2016-11-11 08:00:00,1,39,20161111081,8,4
2016-11-11 09:00:00,1,45,20161111091,9,4
2016-11-11 10:00:00,1,54,20161111101,10,4
2016-11-11 11:00:00,1,62,20161111111,11,4
2016-11-11 12:00:00,1,62,20161111121,12,4
2016-11-11 13:00:00,1,53,20161111131,13,4
2016-11-11 14:00:00,1,64,20161111141,14,4
2016-11-11 15:00:00,1,61,20161111151,15,4
2016-11-11 16:00:00,1,57,20161111161,16,4
2016-11-11 17:00:00,1,56,20161111171,17,4
2016-11-11 18:00:00,1,52,20161111181,18,4
2016-11-11 19:00:00,1,59,20161111191,19,4
2016-11-11 20:00:00,1,56,20161111201,20,4
2016-11-11 21:00:00,1,58,20161111211,21,4
2016-11-11 22:00:00,1,55,20161111221,22,4
2016-11-11 23:00:00,1,53,20161111231,23,4
2016-11-12 00:00:00,1,50,20161112001,0,5
2016-11-12 01:00:00,1,42,20161112011,1,5
2016-11-12 02:00:00,1,43,20161112021,2,5
2016-11-12 03:00:00,1,38,20161112031,3,5
2016-11-12 04:00:00,1,32,20161112041,4,5
2016-11-12 05:00:00,1,24,20161112051,5,5
2016-11-12 06:00:00,1,27,20161112061,6,5
2016-11-12 07:00:00,1,27,20161112071,7,5
2016-11-12 08:00:00,1,28,20161112081,8,5
2016-11-12 09:00:00,1,30,20161112091,9,5
2016-11-12 10:00:00,1,36,20161112101,10,5
2016-11-12 11:00:00,1,38,20161112111,11,5
2016-11-12 12:00:00,1,35,20161112121,12,5
2016-11-12 13:00:00,1,35,20161112131,13,5
2016-11-12 14:00:00,1,39,20161112141,14,5
2016-11-12 15:00:00,1,34,20161112151,15,5
2016-11-12 16:00:00,1,36,20161112161,16,5
2016-11-12 17:00:00,1,34,20161112171,17,5
2016-11-12 18:00:00,1,39,20161112181,18,5
2016-11-12 19:00:00,1,41,20161112191,19,5
2016-11-12 20:00:00,1,45,20161112201,20,5
2016-11-12 21:00:00,1,41,20161112211,21,5
2016-11-12 22:00:00,1,44,20161112221,22,5
2016-11-12 23:00:00,1,47,20161112231,23,5
2016-11-13 00:00:00,1,40,20161113001,0,6
2016-11-13 01:00:00,1,38,20161113011,1,6
2016-11-13 02:00:00,1,32,20161113021,2,6
2016-11-13 03:00:00,1,31,20161113031,3,6
2016-11-13 04:00:00,1,29,20161113041,4,6
2016-11-13 05:00:00,1,25,20161113051,5,6
2016-11-13 06:00:00,1,26,20161113061,6,6
2016-11-13 07:00:00,1,23,20161113071,7,6
2016-11-13 08:00:00,1,31,20161113081,8,6
2016-11-13 09:00:00,1,32,20161113091,9,6
2016-11-13 10:00:00,1,37,20161113101,10,6
2016-11-13 11:00:00,1,35,20161113111,11,6
2016-11-13 12:00:00,1,37,20161113121,12,6
2016-11-13 13:00:00,1,33,20161113131,13,6
2016-11-13 14:00:00,1,35,20161113141,14,6
2016-11-13 15:00:00,1,35,20161113151,15,6
2016-11-13 16:00:00,1,33,20161113161,16,6
2016-11-13 17:00:00,1,37,20161113171,17,6
2016-11-13 18:00:00,1,43,20161113181,18,6
2016-11-13 19:00:00,1,47,20161113191,19,6
2016-11-13 20:00:00,1,49,20161113201,20,6
2016-11-13 21:00:00,1,45,20161113211,21,6
2016-11-13 22:00:00,1,48,20161113221,22,6
2016-11-13 23:00:00,1,49,20161113231,23,6
2016-11-14 00:00:00,1,44,20161114001,0,0
2016-11-14 01:00:00,1,44,20161114011,1,0
2016-11-14 02:00:00,1,39,20161114021,2,0
2016-11-14 03:00:00,1,36,20161114031,3,0
2016-11-14 04:00:00,1,29,20161114041,4,0
2016-11-14 05:00:00,1,28,20161114051,5,0
2016-11-14 06:00:00,1,35,20161114061,6,0
2016-11-14 07:00:00,1,34,20161114071,7,0
2016-11-14 08:00:00,1,44,20161114081,8,0
2016-11-14 09:00:00,1,49,20161114091,9,0
2016-11-14 10:00:00,1,74,20161114101,10,0
2016-11-14 11:00:00,1,72,20161114111,11,0
2016-11-14 12:00:00,1,70,20161114121,12,0
2016-11-14 13:00:00,1,64,20161114131,13,0
2016-11-14 14:00:00,1,69,20161114141,14,0
2016-11-14 15:00:00,1,71,20161114151,15,0
2016-11-14 16:00:00,1,70,20161114161,16,0
2016-11-14 17:00:00,1,65,20161114171,17,0
2016-11-14 18:00:00,1,76,20161114181,18,0
2016-11-14 19:00:00,1,77,20161114191,19,0
2016-11-14 20:00:00,1,81,20161114201,20,0
2016-11-14 21:00:00,1,73,20161114211,21,0
2016-11-14 22:00:00,1,71,20161114221,22,0
2016-11-14 23:00:00,1,68,20161114231,23,0
2016-11-15 00:00:00,1,59,20161115001,0,1
2016-11-15 01:00:00,1,56,20161115011,1,1
2016-11-15 02:00:00,1,51,20161115021,2,1
2016-11-15 03:00:00,1,47,20161115031,3,1
2016-11-15 04:00:00,1,41,20161115041,4,1
2016-11-15 05:00:00,1,34,20161115051,5,1
2016-11-15 06:00:00,1,41,20161115061,6,1
2016-11-15 07:00:00,1,40,20161115071,7,1
2016-11-15 08:00:00,1,44,20161115081,8,1
2016-11-15 09:00:00,1,51,20161115091,9,1
2016-11-15 10:00:00,1,61,20161115101,10,1
2016-11-15 11:00:00,1,66,20161115111,11,1
2016-11-15 12:00:00,1,71,20161115121,12,1
2016-11-15 13:00:00,1,65,20161115131,13,1
2016-11-15 14:00:00,1,70,20161115141,14,1
2016-11-15 15:00:00,1,67,20161115151,15,1
2016-11-15 16:00:00,1,69,20161115161,16,1
2016-11-15 17:00:00,1,66,20161115171,17,1
2016-11-15 18:00:00,1,72,20161115181,18,1
2016-11-15 19:00:00,1,77,20161115191,19,1
2016-11-15 20:00:00,1,74,20161115201,20,1
2016-11-15 21:00:00,1,75,20161115211,21,1
2016-11-15 22:00:00,1,71,20161115221,22,1
2016-11-15 23:00:00,1,64,20161115231,23,1
2016-11-16 00:00:00,1,59,20161116001,0,2
2016-11-16 01:00:00,1,52,20161116011,1,2
2016-11-16 02:00:00,1,52,20161116021,2,2
2016-11-16 03:00:00,1,44,20161116031,3,2
2016-11-16 04:00:00,1,35,20161116041,4,2
2016-11-16 05:00:00,1,34,20161116051,5,2
2016-11-16 06:00:00,1,38,20161116061,6,2
2016-11-16 07:00:00,1,41,20161116071,7,2
2016-11-16 08:00:00,1,44,20161116081,8,2
2016-11-16 09:00:00,1,49,20161116091,9,2
2016-11-16 10:00:00,1,59,20161116101,10,2
2016-11-16 11:00:00,1,74,20161116111,11,2
2016-11-16 12:00:00,1,83,20161116121,12,2
2016-11-16 13:00:00,1,70,20161116131,13,2
2016-11-16 14:00:00,1,73,20161116141,14,2
2016-11-16 15:00:00,1,72,20161116151,15,2
2016-11-16 16:00:00,1,67,20161116161,16,2
2016-11-16 17:00:00,1,74,20161116171,17,2
2016-11-16 18:00:00,1,74,20161116181,18,2
2016-11-16 19:00:00,1,77,20161116191,19,2
2016-11-16 20:00:00,1,76,20161116201,20,2
2016-11-16 21:00:00,1,74,20161116211,21,2
2016-11-16 22:00:00,1,71,20161116221,22,2
2016-11-16 23:00:00,1,65,20161116231,23,2
2016-11-17 00:00:00,1,60,20161117001,0,3
2016-11-17 01:00:00,1,53,20161117011,1,3
2016-11-17 02:00:00,1,52,20161117021,2,3
2016-11-17 03:00:00,1,47,20161117031,3,3
2016-11-17 04:00:00,1,36,20161117041,4,3
2016-11-17 05:00:00,1,36,20161117051,5,3
2016-11-17 06:00:00,1,35,20161117061,6,3
2016-11-17 07:00:00,1,42,20161117071,7,3
2016-11-17 08:00:00,1,43,20161117081,8,3
2016-11-17 09:00:00,1,49,20161117091,9,3
2016-11-17 10:00:00,1,64,20161117101,10,3
2016-11-17 11:00:00,1,67,20161117111,11,3
2016-11-17 12:00:00,1,72,20161117121,12,3
2016-11-17 13:00:00,1,58,20161117131,13,3
2016-11-17 14:00:00,1,66,20161117141,14,3
2016-11-17 15:00:00,1,75,20161117151,15,3
2016-11-17 16:00:00,1,68,20161117161,16,3
2016-11-17 17:00:00,1,64,20161117171,17,3
2016-11-17 18:00:00,1,73,20161117181,18,3
2016-11-17 19:00:00,1,71,20161117191,19,3
2016-11-17 20:00:00,1,77,20161117201,20,3
2016-11-17 21:00:00,1,72,20161117211,21,3
2016-11-17 22:00:00,1,65,20161117221,22,3
2016-11-17 23:00:00,1,65,20161117231,23,3
2016-11-18 00:00:00,1,61,20161118001,0,4
2016-11-18 01:00:00,1,54,20161118011,1,4
2016-11-18 02:00:00,1,46,20161118021,2,4
2016-11-18 03:00:00,1,40,20161118031,3,4
2016-11-18 04:00:00,1,37,20161118041,4,4
2016-11-18 05:00:00,1,34,20161118051,5,4
2016-11-18 06:00:00,1,36,20161118061,6,4
2016-11-18 07:00:00,1,34,20161118071,7,4
2016-11-18 08:00:00,1,41,20161118081,8,4
2016-11-18 09:00:00,1,46,20161118091,9,4
2016-11-18 10:00:00,1,54,20161118101,10,4
2016-11-18 11:00:00,1,59,20161118111,11,4
2016-11-18 12:00:00,1,94,20161118121,12,4
2016-11-18 13:00:00,1,71,20161118131,13,4
2016-11-18 14:00:00,1,69,20161118141,14,4
2016-11-18 15:00:00,1,74,20161118151,15,4
2016-11-18 16:00:00,1,62,20161118161,16,4
2016-11-18 17:00:00,1,61,20161118171,17,4
2016-11-18 18:00:00,1,66,20161118181,18,4
2016-11-18 19:00:00,1,71,20161118191,19,4
2016-11-18 20:00:00,1,67,20161118201,20,4
2016-11-18 21:00:00,1,68,20161118211,21,4
2016-11-18 22:00:00,1,65,20161118221,22,4
2016-11-18 23:00:00,1,58,20161118231,23,4
2016-11-19 00:00:00,1,56,20161119001,0,5
2016-11-19 01:00:00,1,46,20161119011,1,5
2016-11-19 02:00:00,1,43,20161119021,2,5
2016-11-19 03:00:00,1,41,20161119031,3,5
2016-11-19 04:00:00,1,32,20161119041,4,5
2016-11-19 05:00:00,1,31,20161119051,5,5
2016-11-19 06:00:00,1,27,20161119061,6,5
2016-11-19 07:00:00,1,29,20161119071,7,5
2016-11-19 08:00:00,1,31,20161119081,8,5
2016-11-19 09:00:00,1,34,20161119091,9,5
2016-11-19 10:00:00,1,43,20161119101,10,5
2016-11-19 11:00:00,1,44,20161119111,11,5
2016-11-19 12:00:00,1,42,20161119121,12,5
2016-11-19 13:00:00,1,42,20161119131,13,5
2016-11-19 14:00:00,1,39,20161119141,14,5
2016-11-19 15:00:00,1,35,20161119151,15,5
2016-11-19 16:00:00,1,39,20161119161,16,5
2016-11-19 17:00:00,1,45,20161119171,17,5
2016-11-19 18:00:00,1,43,20161119181,18,5
2016-11-19 19:00:00,1,51,20161119191,19,5
2016-11-19 20:00:00,1,56,20161119201,20,5
2016-11-19 21:00:00,1,53,20161119211,21,5
2016-11-19 22:00:00,1,49,20161119221,22,5
2016-11-19 23:00:00,1,49,20161119231,23,5
2016-11-20 00:00:00,1,43,20161120001,0,6
2016-11-20 01:00:00,1,37,20161120011,1,6
2016-11-20 02:00:00,1,32,20161120021,2,6
2016-11-20 03:00:00,1,31,20161120031,3,6
2016-11-20 04:00:00,1,29,20161120041,4,6
2016-11-20 05:00:00,1,26,20161120051,5,6
2016-11-20 06:00:00,1,27,20161120061,6,6
2016-11-20 07:00:00,1,29,20161120071,7,6
2016-11-20 08:00:00,1,31,20161120081,8,6
2016-11-20 09:00:00,1,35,20161120091,9,6
2016-11-20 10:00:00,1,39,20161120101,10,6
2016-11-20 11:00:00,1,39,20161120111,11,6
2016-11-20 12:00:00,1,38,20161120121,12,6
2016-11-20 13:00:00,1,40,20161120131,13,6
2016-11-20 14:00:00,1,42,20161120141,14,6
2016-11-20 15:00:00,1,43,20161120151,15,6
2016-11-20 16:00:00,1,43,20161120161,16,6
2016-11-20 17:00:00,1,51,20161120171,17,6
2016-11-20 18:00:00,1,55,20161120181,18,6
2016-11-20 19:00:00,1,56,20161120191,19,6
2016-11-20 20:00:00,1,56,20161120201,20,6
2016-11-20 21:00:00,1,55,20161120211,21,6
2016-11-20 22:00:00,1,59,20161120221,22,6
2016-11-20 23:00:00,1,53,20161120231,23,6
2016-11-21 00:00:00,1,49,20161121001,0,0
2016-11-21 01:00:00,1,44,20161121011,1,0
2016-11-21 02:00:00,1,38,20161121021,2,0
2016-11-21 03:00:00,1,31,20161121031,3,0
2016-11-21 04:00:00,1,33,20161121041,4,0
2016-11-21 05:00:00,1,32,20161121051,5,0
2016-11-21 06:00:00,1,40,20161121061,6,0
2016-11-21 07:00:00,1,40,20161121071,7,0
2016-11-21 08:00:00,1,46,20161121081,8,0
2016-11-21 09:00:00,1,52,20161121091,9,0
2016-11-21 10:00:00,1,73,20161121101,10,0
2016-11-21 11:00:00,1,77,20161121111,11,0
2016-11-21 12:00:00,1,78,20161121121,12,0
2016-11-21 13:00:00,1,69,20161121131,13,0
2016-11-21 14:00:00,1,78,20161121141,14,0
2016-11-21 15:00:00,1,76,20161121151,15,0
2016-11-21 16:00:00,1,72,20161121161,16,0
2016-11-21 17:00:00,1,68,20161121171,17,0
2016-11-21 18:00:00,1,73,20161121181,18,0
2016-11-21 19:00:00,1,77,20161121191,19,0
2016-11-21 20:00:00,1,71,20161121201,20,0
2016-11-21 21:00:00,1,75,20161121211,21,0
2016-11-21 22:00:00,1,71,20161121221,22,0
2016-11-21 23:00:00,1,63,20161121231,23,0
2016-11-22 00:00:00,1,59,20161122001,0,1
2016-11-22 01:00:00,1,53,20161122011,1,1
2016-11-22 02:00:00,1,49,20161122021,2,1
2016-11-22 03:00:00,1,43,20161122031,3,1
2016-11-22 04:00:00,1,39,20161122041,4,1
2016-11-22 05:00:00,1,35,20161122051,5,1
2016-11-22 06:00:00,1,33,20161122061,6,1
2016-11-22 07:00:00,1,43,20161122071,7,1
2016-11-22 08:00:00,1,47,20161122081,8,1
2016-11-22 09:00:00,1,51,20161122091,9,1
2016-11-22 10:00:00,1,59,20161122101,10,1
2016-11-22 11:00:00,1,67,20161122111,11,1
2016-11-22 12:00:00,1,71,20161122121,12,1
2016-11-22 13:00:00,1,66,20161122131,13,1
2016-11-22 14:00:00,1,72,20161122141,14,1
2016-11-22 15:00:00,1,74,20161122151,15,1
2016-11-22 16:00:00,1,68,20161122161,16,1
2016-11-22 17:00:00,1,67,20161122171,17,1
2016-11-22 18:00:00,1,70,20161122181,18,1
2016-11-22 19:00:00,1,74,20161122191,19,1
2016-11-22 20:00:00,1,79,20161122201,20,1
2016-11-22 21:00:00,1,79,20161122211,21,1
2016-11-22 22:00:00,1,68,20161122221,22,1
2016-11-22 23:00:00,1,68,20161122231,23,1
2016-11-23 00:00:00,1,62,20161123001,0,2
2016-11-23 01:00:00,1,53,20161123011,1,2
2016-11-23 02:00:00,1,44,20161123021,2,2
2016-11-23 03:00:00,1,42,20161123031,3,2
2016-11-23 04:00:00,1,36,20161123041,4,2
2016-11-23 05:00:00,1,31,20161123051,5,2
2016-11-23 06:00:00,1,35,20161123061,6,2
2016-11-23 07:00:00,1,38,20161123071,7,2
2016-11-23 08:00:00,1,44,20161123081,8,2
2016-11-23 09:00:00,1,47,20161123091,9,2
2016-11-23 10:00:00,1,60,20161123101,10,2
2016-11-23 11:00:00,1,67,20161123111,11,2
2016-11-23 12:00:00,1,67,20161123121,12,2
2016-11-23 13:00:00,1,65,20161123131,13,2
2016-11-23 14:00:00,1,62,20161123141,14,2
2016-11-23 15:00:00,1,74,20161123151,15,2
2016-11-23 16:00:00,1,68,20161123161,16,2
2016-11-23 17:00:00,1,68,20161123171,17,2
2016-11-23 18:00:00,1,68,20161123181,18,2
2016-11-23 19:00:00,1,74,20161123191,19,2
2016-11-23 20:00:00,1,77,20161123201,20,2
2016-11-23 21:00:00,1,71,20161123211,21,2
2016-11-23 22:00:00,1,70,20161123221,22,2
2016-11-23 23:00:00,1,62,20161123231,23,2
2016-11-24 00:00:00,1,56,20161124001,0,3
2016-11-24 01:00:00,1,47,20161124011,1,3
2016-11-24 02:00:00,1,41,20161124021,2,3
2016-11-24 03:00:00,1,33,20161124031,3,3
2016-11-24 04:00:00,1,36,20161124041,4,3
2016-11-24 05:00:00,1,30,20161124051,5,3
2016-11-24 06:00:00,1,31,20161124061,6,3
2016-11-24 07:00:00,1,35,20161124071,7,3
2016-11-24 08:00:00,1,41,20161124081,8,3
2016-11-24 09:00:00,1,40,20161124091,9,3
2016-11-24 10:00:00,1,52,20161124101,10,3
2016-11-24 11:00:00,1,67,20161124111,11,3
2016-11-24 12:00:00,1,96,20161124121,12,3
